Gen,LR,pvalue,DNA_tamura-nei-D,prot_pdistance,ensmbl_CporID,gene_name
cluster12619,0,1,0.003424499,0.025210084,ENSCPOP00000008760,CYP20A1
cluster12803,4.00E-06,0.998404232,-0.011449774,-0.019543974,ENSCPOP00000004895,KMT5A
cluster12834,8.009482,0.004653305,-0.00158072,0.004444444,ENSCPOP00000010906,ECHS1
cluster12478,0,1,0.004813266,0.022058824,ENSCPOP00000000131,FGF22
cluster10294,0,1,0.00474693,0,ENSCPOP00000011975,TRAPPC4
cluster15031,0,1,0.004924094,-0.003968254,ENSCPOP00000005292,CD151
cluster12874,39.474404,3.32E-10,0.045810233,0.062068966,ENSCPOP00000013710,PSMB4
cluster13802,77.874306,0,0.016269751,0.027259684,ENSCPOP00000013783,MAGI2
cluster12647,15.66494,7.56E-05,0.107827892,0.137254902,ENSCPOP00000018302,0
cluster10362,8.015854,0.00463696,-0.004111863,0,ENSCPOP00000008343,TTC6
cluster10928,0,1,0.015315409,0.009803922,ENSCPOP00000005944,SLC16A14
cluster12236,12.89104,0.000330159,0.009176294,0.004237288,ENSCPOP00000001180,PAXIP1
cluster11541,0,1,0.003448178,-0.009090909,ENSCPOP00000015926,PROP1
cluster12910,0,1,-0.001621514,0,ENSCPOP00000019558,RAB11B
cluster13094,0,1,-0.001432046,-0.008264463,ENSCPOP00000016131,KCNK12
cluster13664,0,1,-0.019732803,-0.047368421,ENSCPOP00000010426,OLIG2
cluster13340,0,1,-0.002186039,0,ENSCPOP00000002181,RAB10
cluster10434,5.608984,0.017868621,-0.020108025,-0.044354839,ENSCPOP00000015838,ERICH5
cluster14018,0,1,-0.005951979,-0.00243309,ENSCPOP00000004842,0
cluster14263,0,1,-0.017507741,-0.025,ENSCPOP00000014709,DDIT4L
cluster12777,16.80183,4.15E-05,0.105408705,0.172413793,ENSCPOP00000001357,ALKAL2
cluster13493,49.305314,2.19E-12,0.092138415,0.072916667,ENSCPOP00000011160,0
cluster10300,0,1,-0.015938092,-0.002304147,ENSCPOP00000005350,CTNNAL1
cluster13641,0.049146,0.824556016,-0.01311327,0,ENSCPOP00000008064,0
cluster14711,0,1,-0.107889092,-0.10738255,ENSCPOP00000016346,PTPMT1
cluster12021,0,1,-0.01182626,-0.017857143,ENSCPOP00000003243,PSMD13
cluster13987,0,1,-0.018733158,-0.002392344,ENSCPOP00000019364,KLF11
cluster11499,0,1,-0.005614774,-0.005208333,ENSCPOP00000014409,Kcnj14
cluster12591,0,1,-0.029904903,-0.04,ENSCPOP00000015081,ACTL10
cluster13984,136.786848,0,0.044849379,0.062787136,ENSCPOP00000001032,DCST1
cluster13471,0,1,0.008865617,-0.012048193,ENSCPOP00000004923,Cd8b
cluster14692,0,1,-0.00321299,0.009287926,ENSCPOP00000008134,TTC16
cluster14597,0,1,0.000859895,-0.016129032,ENSCPOP00000019085,KRTAP26-1
cluster11996,0.175676,0.675115858,-0.013251392,-0.009345794,ENSCPOP00000007226,FGFRL1
cluster11657,0,1,-0.009239095,-0.017241379,ENSCPOP00000003291,HAUS2
cluster14896,0,1,-0.021605437,0,ENSCPOP00000011362,0
cluster10602,0.559638,0.454406135,-0.008375766,-0.007968127,ENSCPOP00000012187,TRUB2
cluster14129,0,1,0.00871342,0.011857708,ENSCPOP00000005865,PGAP2
cluster13306,0,1,-0.005933617,0.015625,ENSCPOP00000002108,0
cluster13564,76.431998,0,0.071555459,0.058295964,ENSCPOP00000020080,WDR77
cluster11484,81.058388,0,0.021620966,0.038379531,ENSCPOP00000010062,KLHL1
cluster13747,0,1,-0.003595231,0.002496879,ENSCPOP00000013800,CCDC39
cluster13981,0,1,0.006284045,0.002890173,ENSCPOP00000002764,MAP2K1
cluster11312,4.30427,0.038016808,0.006973371,0.0215311,ENSCPOP00000012917,WIPI1
cluster12852,44.305538,2.81E-11,0.066165845,0.067567568,ENSCPOP00000009882,BIN3
cluster12825,0,1,0.005468285,0.013157895,ENSCPOP00000019305,TRIAP1
cluster13645,155.47018,0,0.142731555,0.124711316,ENSCPOP00000005863,0
cluster12376,0,1,-0.002771946,-0.012738854,ENSCPOP00000017472,OR52B2
cluster13672,24.644188,6.90E-07,0.069513489,0.086092715,ENSCPOP00000009909,MRPL18
cluster14135,0,1,0.007160947,-0.003968254,ENSCPOP00000004508,SLC25A11
cluster14691,42.364546,7.58E-11,0.061007437,0.090425532,ENSCPOP00000020772,0
cluster11844,0.483666,0.486766445,-0.000380553,0.03030303,ENSCPOP00000014525,Ppy
cluster10948,0,1,0.006506761,0.017421603,ENSCPOP00000007514,SPATC1L
cluster14920,0,1,-0.009238106,-0.005899705,ENSCPOP00000004100,UGDH
cluster12453,0.015744,0.900147439,0.006942116,0.002881844,ENSCPOP00000007336,SSH1
cluster14990,0,1,0.023199474,0.029411765,ENSCPOP00000004974,C17orf64
cluster10624,0,1,-0.007598964,0,ENSCPOP00000019676,0
cluster13919,0,1,-0.012272034,-0.010335917,ENSCPOP00000008332,0
cluster12660,1.126746,0.288470489,0.002826948,0,ENSCPOP00000016305,PRDM8
cluster13993,0,1,0.003772724,0.00974026,ENSCPOP00000012973,DHRS1
cluster13617,21.89955,2.87E-06,0.000896029,-0.00536193,ENSCPOP00000021013,TMPRSS11B
cluster11610,0,1,-0.131103451,-0.1,ENSCPOP00000010024,RABIF
cluster10656,0.035034,0.851524432,-0.02148555,-0.034188034,ENSCPOP00000016447,PRR30
cluster14706,0,1,-0.02212172,0,ENSCPOP00000000977,TAF13
cluster13538,0,1,-0.005207207,0,ENSCPOP00000005282,ARMT1
cluster13899,0,1,-0.01048538,0.002617801,ENSCPOP00000009632,PYROXD1
cluster10737,1.92671,0.165118837,0.0054757,0.004830918,ENSCPOP00000014928,0
cluster14856,0,1,-0.003986277,0,ENSCPOP00000003326,DERL2
cluster12114,0,1,0.002534406,0.011396011,ENSCPOP00000004394,ADPRH
cluster14055,0,1,-0.016354354,-0.022099448,ENSCPOP00000019469,PLLP
cluster10699,127.016856,0,0.075164159,0.086848635,ENSCPOP00000009465,UBA2
cluster15063,0,1,-0.009385776,0.00308642,ENSCPOP00000002543,ZNF830
cluster13298,0.237302,0.62616158,-0.001271324,-0.021276596,ENSCPOP00000019128,PEX26
cluster12265,0,1,-0.013835269,0,ENSCPOP00000020270,ATP6V0C
cluster10674,12.400586,0.000429199,0.01051532,0.019417476,ENSCPOP00000012181,DAZAP2
cluster11826,35.420886,2.66E-09,0.007384495,0.02195122,ENSCPOP00000010670,EDAR
cluster14647,0,1,0.003725671,0.004901961,ENSCPOP00000014779,CDC34
cluster10519,0,1,0.008020428,0.017830609,ENSCPOP00000000348,SOX30
cluster12045,2.699538,0.10037733,-0.005989021,0.004115226,ENSCPOP00000015993,MBLAC1
cluster14953,0,1,-0.002107069,0,ENSCPOP00000019848,ENDOG
cluster13063,0,1,-0.009004513,-0.009036145,ENSCPOP00000018560,TTC4
cluster13944,0,1,0.015135144,0,ENSCPOP00000008757,TGFA
cluster12117,0,1,-0.017526954,0,ENSCPOP00000002540,CLVS2
cluster13366,0.908436,0.340529735,0.003622925,-0.005617978,ENSCPOP00000016806,0
cluster10693,0,1,0.004197732,0.00729927,ENSCPOP00000011431,SNAI3
cluster12229,3.282514,0.070021594,-0.005793226,0.004255319,ENSCPOP00000002272,RAB23
cluster10430,7.99227,0.004697748,0.027257181,0.033707865,ENSCPOP00000017199,0
cluster11052,0,1,-0.010620118,-0.018181818,ENSCPOP00000007406,CYTL1
cluster13054,0,1,0.005383698,0.007220217,ENSCPOP00000018447,NOL4L
cluster14228,-0.267322,1,-0.012512799,0,ENSCPOP00000001395,POLR2E
cluster11489,7.789542,0.005254952,0.070020605,0.117647059,ENSCPOP00000005617,GTF3C6
cluster14224,86.203858,0,0.023872333,0.02413273,ENSCPOP00000007219,USP54
cluster14411,0.195148,0.658666079,0.000346699,0.006818182,ENSCPOP00000005610,FIBCD1
cluster11589,0,1,-0.331148614,-0.287878788,ENSCPOP00000016938,SS18L2
cluster11520,0,1,-0.007561894,0.009049774,ENSCPOP00000018611,TMEM8C
cluster10462,9.00889,0.002686695,-0.006667181,-0.011527378,ENSCPOP00000000645,PROS1
cluster10787,64.920484,7.77E-16,0.04451381,0.055248619,ENSCPOP00000016883,PTGIS
cluster10435,44.37792,2.71E-11,-0.024845961,-0.051948052,ENSCPOP00000019354,ZCCHC3
cluster12233,0,1,-0.000466157,0.008976661,ENSCPOP00000016279,PGM1
cluster14716,0.00609,0.937797466,-0.008775091,0.00209205,ENSCPOP00000002763,ABTB1
cluster12979,0,1,0.013813875,0.007380074,ENSCPOP00000001300,IMPA2
cluster13328,35.052602,3.21E-09,0.011077446,0.010548523,ENSCPOP00000002389,PCYOX1
cluster11290,49.221056,2.29E-12,0.020462837,0.011494253,ENSCPOP00000002718,RHEBL1
cluster12721,0,1,0.006448223,0,ENSCPOP00000005552,ADPRHL2
cluster14802,0,1,-0.052389368,-0.056603774,ENSCPOP00000007670,TRAM1
cluster12285,2.363762,0.124182394,0.002943733,0.00665779,ENSCPOP00000009200,PCSK1
cluster10212,22.557312,2.04E-06,0.021050086,0,ENSCPOP00000018007,MALL
cluster11032,2.742144,0.097733559,-0.02575641,-0.004938272,ENSCPOP00000008111,MNS1
cluster14891,0,1,-0.011063151,0,ENSCPOP00000007575,CFAP20
cluster12663,0,1,-0.011558127,0.005847953,ENSCPOP00000002096,DHPS
cluster11724,0.968294,0.325106019,0.060098636,0.123595506,ENSCPOP00000003532,ARPC3
cluster12674,32.292368,1.33E-08,0.122443921,0.127906977,ENSCPOP00000008882,FOXH1
cluster12598,5.42721,0.019825328,-0.006422065,-0.010714286,ENSCPOP00000017075,ZBTB22
cluster10305,0.035172,0.8512357,-0.005599476,0.012448133,ENSCPOP00000001565,CDCA4
cluster10940,0,1,-0.064014106,-0.096153846,ENSCPOP00000015500,0
cluster11858,1.14096,0.285449566,-0.015327242,-0.002702703,ENSCPOP00000006480,PRLHR
cluster13085,0,1,0.003913288,0,ENSCPOP00000008548,THAP2
cluster12348,0.69665,0.403911637,-0.00729392,-0.005067568,ENSCPOP00000011353,SLC27A5
cluster13098,0,1,-0.010005806,-0.004535147,ENSCPOP00000018683,NOA1
cluster12488,1.096754,0.294979571,9.27E-06,-0.007575758,ENSCPOP00000021249,0
cluster13604,0,1,0.004060071,0.003220612,ENSCPOP00000015362,FEM1B
cluster14027,0,1,-0.002044731,-0.005444646,ENSCPOP00000011748,Lta4h
cluster13676,0,1,-0.008857132,-0.012145749,ENSCPOP00000016204,RELA
cluster10834,0,1,-0.00022268,0.022900763,ENSCPOP00000019996,LDOC1
cluster13990,10.701972,0.001070214,0.058001033,0.049180328,ENSCPOP00000016626,0
cluster10617,0,1,0.011697118,-0.010309278,ENSCPOP00000005837,0
cluster10728,0.135086,0.713215907,-0.003252605,0.002247191,ENSCPOP00000014913,ONECUT1
cluster13503,16.646498,4.50E-05,-0.008120145,-0.009633911,ENSCPOP00000003805,DNAAF5
cluster12963,0,1,-0.003095985,0.01048951,ENSCPOP00000005902,TACSTD2
cluster13807,0,1,-0.010616853,-0.011061947,ENSCPOP00000014721,TRIM41
cluster12158,0,1,-0.000448571,-0.003989362,ENSCPOP00000007643,EPC2
cluster10454,0.081636,0.775092476,0.004124364,0.013953488,ENSCPOP00000016097,GHB1
cluster11515,83.60114,0,0.022106259,0.01994302,ENSCPOP00000006249,NAALADL1
cluster12823,0,1,-0.007797892,-0.001436782,ENSCPOP00000013061,LRP10
cluster12695,0.060732,0.805342703,-0.013281463,0.008888889,ENSCPOP00000018228,GRPEL2
cluster13746,0,1,0.012087433,0.011363636,ENSCPOP00000021136,CARTPT
cluster10888,28.75026,8.23E-08,0.022144673,0.015706806,ENSCPOP00000006701,TNFRSF13B
cluster12369,134.51233,0,0.035899423,0.031695721,ENSCPOP00000010396,CNGA2
cluster11271,0,1,-0.036687517,-0.020134228,ENSCPOP00000005179,OPN5
cluster13523,0,1,-0.01070562,-0.016304348,ENSCPOP00000007868,RPA2
cluster10470,64.176224,1.11E-15,0.0640756,0.060606061,ENSCPOP00000015025,ZC2HC1A
cluster10605,15.24642,9.44E-05,0.120080786,0.13,ENSCPOP00000005536,0
cluster14654,0,1,-0.069032514,-0.086419753,ENSCPOP00000015832,RHOU
cluster12999,31.038864,2.53E-08,0.00285794,0.001425856,ENSCPOP00000005866,ARFGEF3
cluster11468,4.249794,0.039255092,0.037627252,0.025641026,ENSCPOP00000010977,SULT6B1
cluster14107,0,1,0.001430691,-0.003802281,ENSCPOP00000009672,TSFM
cluster12339,0,1,-0.02403915,0.015267176,ENSCPOP00000008801,0
cluster12818,0,1,-6.86E-05,-0.001792115,ENSCPOP00000006116,SLC17A7
cluster13434,3.378192,0.06606449,9.51E-05,-0.005464481,ENSCPOP00000017877,0
cluster13622,0,1,-0.006644036,-0.007978723,ENSCPOP00000006234,CCDC8
cluster10164,1.637528,0.200664974,0.024668436,0.068027211,ENSCPOP00000007710,0
cluster13570,55.559004,9.07E-14,0.04669588,0.032258065,ENSCPOP00000019100,ZP4
cluster10865,1.16616,0.280191664,-0.126433752,-0.131428571,ENSCPOP00000020344,0
cluster10910,38.3758,5.84E-10,0.130592701,0.141791045,ENSCPOP00000010893,CYB5A
cluster11817,1.20E-05,0.997236052,0.00139879,0.002457002,ENSCPOP00000020518,CCDC142
cluster14324,0,1,-0.013427007,-0.026315789,ENSCPOP00000011891,ETV2
cluster10730,0,1,0.007933156,0.023076923,ENSCPOP00000001768,Oaz2
cluster12232,0,1,-0.006887966,-0.017114914,ENSCPOP00000006163,ASTL
cluster11546,0,1,-0.016653072,-0.008356546,ENSCPOP00000009030,ISL2
cluster11378,0,1,-0.012691744,0.00617284,ENSCPOP00000005239,GADD45A
cluster11773,0,1,-0.009583474,-0.008169935,ENSCPOP00000005982,GTF3C3
cluster14879,0,1,-0.005064777,-0.003294893,ENSCPOP00000009138,RMI1
cluster11647,0,1,-0.017383385,0.01025641,ENSCPOP00000017343,CNP
cluster13759,0.72487,0.394551092,0.002661516,0,ENSCPOP00000014121,WRB
cluster12426,0.037456,0.846539586,0.015832446,0.033333333,ENSCPOP00000000474,DEFB136
cluster12897,0,1,-0.014956524,0.017857143,ENSCPOP00000013771,TMEM160
cluster14031,19.73103,8.91E-06,0.335181169,0.227272727,ENSCPOP00000020119,APOC1
cluster13874,0,1,-0.008197783,-0.008368201,ENSCPOP00000020696,GSTTP1
cluster11800,0,1,0.004341913,0,ENSCPOP00000010678,ISCA1
cluster12723,0,1,-0.020261541,0.005602241,ENSCPOP00000019376,SAC3D1
cluster14873,0,1,-0.035896824,-0.043715847,ENSCPOP00000017997,UBE2M
cluster13520,0,1,-0.003054427,0,ENSCPOP00000003472,EIF3M
cluster10511,11.93636,0.000550489,0.012221099,0.014184397,ENSCPOP00000001508,ACAT2
cluster13595,0,1,0.002059629,0.005555556,ENSCPOP00000020198,UROD
cluster10321,0,1,0.033350033,0.059288538,ENSCPOP00000003543,NXPH3
cluster13258,0,1,-0.008006274,-0.017492711,ENSCPOP00000009787,HSD11B2
cluster14178,23.929554,9.99E-07,0.049101475,0.017241379,ENSCPOP00000010799,LY86
cluster13181,0,1,-0.003051282,-0.008810573,ENSCPOP00000000909,ATG14
cluster12518,0,1,0.001661802,0,ENSCPOP00000016388,0
cluster11220,0,1,-0.020757217,-0.02283105,ENSCPOP00000007745,CLDN3
cluster11834,4.951416,0.026069308,-0.010534886,-0.021226415,ENSCPOP00000015870,RNF26
cluster12499,0.356436,0.550492283,0.007867263,0.013605442,ENSCPOP00000002920,FKBP11
cluster13941,2.887516,0.089268463,-0.032180371,-0.045454545,ENSCPOP00000019138,MAL2
cluster14778,0,1,-0.04226963,-0.047381546,ENSCPOP00000010220,EVX1
cluster11345,212.36226,0,0.070365073,0.085443038,ENSCPOP00000003960,ATG9B
cluster13162,0,1,-0.015750824,-0.010204082,ENSCPOP00000020620,NEUROG1
cluster11831,45.582002,1.46E-11,0.085376904,0.100917431,ENSCPOP00000020335,MCRIP1
cluster12832,0,1,-0.004993303,-0.017167382,ENSCPOP00000020614,HAAO
cluster12466,60.154968,8.77E-15,0.066056346,0.069444444,ENSCPOP00000019389,PDAP1
cluster10756,1.60E-05,0.99680847,-0.002528911,0.008561644,ENSCPOP00000015386,MEPCE
cluster11680,0,1,-0.021755661,-0.056338028,ENSCPOP00000005363,OOSP2
cluster10905,-8.00E-06,1,0.006265519,0.024242424,ENSCPOP00000009620,MYL2
cluster11523,0,1,0.001281491,0.010380623,ENSCPOP00000005503,PCSK2
cluster10628,58.049086,2.55E-14,0.268511456,0.258928571,ENSCPOP00000001674,MED11
cluster10765,2.00E-06,0.998871621,-0.007496425,-0.005571031,ENSCPOP00000021045,S1PR3
cluster11688,0,1,-0.019668053,-0.04950495,ENSCPOP00000013577,NUPL2
cluster12934,0,1,0.002092596,0.004106776,ENSCPOP00000016587,VPS18
cluster12833,5.15633,0.02316179,-0.005047425,0,ENSCPOP00000005333,DMRT3
cluster12627,26.580058,2.53E-07,0.228642063,0.271186441,ENSCPOP00000007533,SRP9
cluster12505,0,1,0.005675871,0,ENSCPOP00000005354,TMED4
cluster11684,78.565562,0,0.049963173,0.067961165,ENSCPOP00000010703,EIF3K
cluster14217,0,1,-0.01569511,-0.031746032,ENSCPOP00000019739,IFIT5
cluster10562,0.003228,0.954692174,0.039947692,0.076923077,ENSCPOP00000004888,CCL21
cluster13756,0.001692,0.967189127,-0.01181298,0,ENSCPOP00000017935,WNT3A
cluster13205,24.398496,7.83E-07,0.033015969,0.014925373,ENSCPOP00000008289,LRTM1
cluster11101,0,1,-0.016180706,0,ENSCPOP00000005687,0
cluster13943,21.742156,3.12E-06,0.004923135,0.008802817,ENSCPOP00000005824,DHX15
cluster14531,11.302534,0.000774014,-0.002642673,0,ENSCPOP00000000393,TMX4
cluster10807,22.991564,1.63E-06,-0.00407191,0,ENSCPOP00000007263,NCOA3
cluster10486,0,1,-0.019124317,-0.013089005,ENSCPOP00000001000,CMPK2
cluster14780,0,1,-0.023848199,-0.04516129,ENSCPOP00000014175,RNF122
cluster13541,3.25102,0.071379026,-0.002222172,-0.005649718,ENSCPOP00000020653,SDC4
cluster13956,19.89812,8.17E-06,0.026104109,0.025252525,ENSCPOP00000001221,CDO1
cluster13632,0,1,0.009444757,0.021551724,ENSCPOP00000006347,GAMT
cluster11671,24.974696,5.81E-07,0.000733999,0.006833713,ENSCPOP00000004502,SLC7A3
cluster14699,2.00E-06,0.998871621,-0.016131451,-0.017857143,ENSCPOP00000003092,METAP1
cluster13472,0,1,0.007552287,0.007968127,ENSCPOP00000003373,POU2AF1
cluster10846,0.006906,0.93377016,-0.012370187,-0.012552301,ENSCPOP00000003029,AK2
cluster13045,0,1,-0.008133789,-0.007109005,ENSCPOP00000020000,NWD1
cluster14152,0,1,0.004229475,-0.005847953,ENSCPOP00000019897,SAT1
cluster11648,41.144762,1.41E-10,0.029251677,0.026246719,ENSCPOP00000012059,C1orf27
cluster13600,12.600534,0.000385637,0.014245962,0.021052632,ENSCPOP00000015878,MASP1
cluster14593,0.064042,0.800217823,-0.004959035,-0.004008016,ENSCPOP00000008554,SLC2A4
cluster13406,0,1,-0.033904711,-0.063897764,ENSCPOP00000000263,DFFB
cluster11092,0,1,0.002011956,0,ENSCPOP00000008476,HOXC10
cluster10474,0,1,0.000585872,0.003787879,ENSCPOP00000001969,KLHL18
cluster14159,0.866974,0.351794398,0.001086756,-0.003322259,ENSCPOP00000010868,TMEM82
cluster12156,0,1,0.008982265,0.015075377,ENSCPOP00000016736,RAB24
cluster10681,0,1,-0.007792857,-0.003872217,ENSCPOP00000011015,TNN
cluster12211,8.610846,0.00334167,-0.000432864,0.009478673,ENSCPOP00000008587,KCNJ6
cluster14221,58.209378,2.35E-14,0.097448363,0.106666667,ENSCPOP00000001259,FGF5
cluster13655,58.209378,2.35E-14,#N/A,#N/A,ENSCPOP00000001306,0
cluster13631,38.334966,5.96E-10,0.00661047,-0.013824885,ENSCPOP00000001079,MRPS7
cluster12294,56.31375,6.17E-14,0.066271103,0.079470199,ENSCPOP00000009198,RFXAP
cluster14858,0,1,0.0017042,0.009852217,ENSCPOP00000009084,RASL10B
cluster13231,0,1,0.003909778,0.009913259,ENSCPOP00000018751,TRIL
cluster15062,0,1,0.011058771,0.006802721,ENSCPOP00000001872,AIF1
cluster12579,16.778186,4.20E-05,0.005202916,0.003265306,ENSCPOP00000007301,LRP5
cluster12248,30.936154,2.67E-08,0.014903884,0.027322404,ENSCPOP00000011106,TPI1
cluster10589,0,1,-9.75E-05,-0.00913242,ENSCPOP00000018587,SNRNP48
cluster13869,0,1,-0.012857003,-0.014492754,ENSCPOP00000019268,AMH
cluster13444,56.22707,6.46E-14,0.002479967,0.010822511,ENSCPOP00000020465,PNLIPRP2
cluster14512,47.086088,6.79E-12,0.122450199,0.136645963,ENSCPOP00000009635,LCN10
cluster13371,0.623512,0.429745191,-0.000671638,-0.003484321,ENSCPOP00000018623,TRIM23
cluster10518,0,1,-0.01582321,-0.012237762,ENSCPOP00000003502,CACTIN
cluster13020,0,1,0.035834886,0.044444444,ENSCPOP00000000825,BANF2
cluster12903,-0.001306,1,-0.00836064,0.011605416,ENSCPOP00000004734,CCDC155
cluster14995,0,1,0.003575545,-0.00862069,ENSCPOP00000014017,CDKN2AIPNL
cluster12167,0,1,0.024238451,0.015463918,ENSCPOP00000008411,SOD3
cluster10233,0,1,-0.014501446,-0.004329004,ENSCPOP00000002228,FAM71A
cluster13955,0,1,0.015194752,0.018518519,ENSCPOP00000019093,GIPC1
cluster13025,0,1,0.009240285,0,ENSCPOP00000018120,GADD45GIP1
cluster14339,0,1,-0.028243464,-0.033519553,ENSCPOP00000019819,0
cluster11328,0,1,-0.01300026,-0.002061856,ENSCPOP00000003278,SLC15A3
cluster14583,0,1,-0.030484999,-0.019305019,ENSCPOP00000008613,INPP5E
cluster12722,0,1,0.002262683,0.006578947,ENSCPOP00000008347,RNF165
cluster12297,26.412252,2.76E-07,0.008360264,0.013833992,ENSCPOP00000005603,SMU1
cluster14549,0,1,0.0004323,0,ENSCPOP00000011521,DNTTIP1
cluster10246,0,1,-0.00466446,0.021220159,ENSCPOP00000001455,PTGIR
cluster11895,18.117526,2.08E-05,0.010572884,0.020481928,ENSCPOP00000009883,CATSPERG
cluster10657,9.32625,0.002258942,-0.002251935,0.00921659,ENSCPOP00000005569,SMS
cluster11612,29.655126,5.16E-08,0.022176349,0.022222222,ENSCPOP00000006227,FAM185A
cluster10526,0,1,-0.003110998,-0.005434783,ENSCPOP00000011580,CCT2
cluster12237,0,1,-0.052783579,-0.041666667,ENSCPOP00000016239,IGFBPL1
cluster12639,0,1,-0.014799966,0,ENSCPOP00000019510,H2AFZ
cluster13430,0,1,0.006962353,0,ENSCPOP00000008774,NKX2-3
cluster13692,0,1,-0.002515425,0.008706468,ENSCPOP00000001142,USH1C
cluster10250,0,1,-0.002987198,-0.002178649,ENSCPOP00000009081,MCM2
cluster11469,0,1,0.002820253,0,ENSCPOP00000013613,PDE1B
cluster10829,0,1,-0.002815875,0,ENSCPOP00000014910,RRAGA
cluster14600,1.080348,0.298619719,-0.011392795,0.009803922,ENSCPOP00000015413,SOD2
cluster13018,0.592102,0.441607438,0.001372711,0,ENSCPOP00000020628,DACT3
cluster11021,0,1,-0.014226556,-0.0125,ENSCPOP00000014879,GADD45B
cluster12058,6.386902,0.01149655,-0.040252424,-0.056451613,ENSCPOP00000005432,COPRS
cluster10325,0.800878,0.370830992,-0.014789171,-0.014198783,ENSCPOP00000017702,CRISPLD2
cluster11076,0,1,0.01751273,0.003717472,ENSCPOP00000019218,SLA
cluster10410,0,1,-0.007296822,-0.003649635,ENSCPOP00000010867,MAD2L1BP
cluster12804,0,1,-0.002657452,-0.00754717,ENSCPOP00000011964,CCDC84
cluster11757,-0.065654,1,-0.004728257,-0.003355705,ENSCPOP00000006877,0
cluster14962,0,1,-0.00107555,0,ENSCPOP00000011948,Gnai2
cluster14497,51.716298,6.41E-13,0.007877987,0.012704174,ENSCPOP00000002308,VPS45
cluster15012,57.939846,2.70E-14,0.02807189,0.026041667,ENSCPOP00000013772,RASSF8
cluster14524,0,1,-0.015512696,-0.014492754,ENSCPOP00000012146,ASPRV1
cluster12758,0,1,0.039735107,0.024390244,ENSCPOP00000016312,0
cluster10929,98.920988,0,0.10477294,0.100746269,ENSCPOP00000005326,SCGN
cluster12656,0,1,-0.188156351,-0.2,ENSCPOP00000014807,LENG9
cluster14572,0,1,0.0013373,0.003508772,ENSCPOP00000000587,RABGGTB
cluster10791,0,1,-0.008308411,0.009345794,ENSCPOP00000013917,BATF
cluster13190,5.99484,0.014347782,-0.006900207,-0.010821133,ENSCPOP00000007389,SETD2
cluster11131,0,1,-0.09830953,-0.188073394,ENSCPOP00000019992,NANP
cluster11413,54.340834,1.69E-13,0.211980576,0.165048544,ENSCPOP00000016939,KCNE2
cluster12566,0,1,-0.012685526,-0.008264463,ENSCPOP00000001162,FOXD2
cluster14012,0.06526,0.798367549,-0.073116805,-0.042105263,ENSCPOP00000005761,ARGFX
cluster11944,0,1,-0.004176232,-0.006681514,ENSCPOP00000011819,FBXL7
cluster10150,6.282612,0.012192826,0.004387252,0.017045455,ENSCPOP00000001939,ISG20
cluster11059,0,1,0.003364199,0,ENSCPOP00000020384,ID1
cluster13690,0.113312,0.736404525,-0.002938853,0.023952096,ENSCPOP00000009025,TCAP
cluster13499,0.02296,0.879561138,-0.026322374,-0.037815126,ENSCPOP00000015004,CCND3
cluster10665,1.752602,0.185549959,0.026012981,0.016666667,ENSCPOP00000019205,KRTAP27-1
cluster14262,20.258226,6.77E-06,0.023183724,0.034883721,ENSCPOP00000007361,PDIA3
cluster14779,0,1,-0.003409386,-0.01183432,ENSCPOP00000001476,FBP1
